
what articles exist which deal with tss time sharing system an operating system for ibm computers--------------

('1451', 88.38344508904187)
('1917', 88.18978810969813)
('2731', 88.06528536825799)
('2563', 87.77452131966044)
('1091', 87.54889027751528)
('1832', 87.50756389262696)
('2666', 87.39909720582368)
('1450', 87.35458732038805)
('2278', 87.19397190387609)
('1580', 86.49509861400229)
('1057', 86.31104252726166)
('2614', 85.60613804283422)
('1582', 85.44087215227063)
('1350', 85.34904229363465)
('3125', 85.23199249847434)
('3028', 84.97200401642121)
('2968', 84.8113240014943)
('1574', 84.58807241153217)
('1729', 83.52328760501574)
('2845', 82.55879290132496)
('2575', 82.41836043908343)
('2205', 82.31525346651814)
('1668', 82.24630953513571)
currently interested in isolation of root of polynomial there is an old more recent material heindel l--------------

('2660', 33.95869352926003)
('1867', 29.19801846829146)
('2135', 27.86392794972641)
('2615', 27.54477864948303)
('1812', 26.843838661063987)
('2600', 24.525364544785898)
('1074', 24.404884343385255)
('1311', 24.404884343385255)
('1666', 24.40045259687954)
('1377', 24.15506126522827)
('1513', 24.15506126522827)
('2774', 24.15506126522827)
('2213', 24.069684085496583)
('2397', 24.032057963707448)
('2503', 24.032057963707448)
('2593', 23.924812538076576)
('1562', 23.910301039313886)
('2854', 23.910301039313886)
('1596', 23.670451305733327)
('1560', 23.552321924395113)
('2056', 23.31956541293486)
('2089', 23.204903841894264)
('2240', 23.204903841894264)
('2602', 23.091364328422067)
('2644', 23.00595988604898)
('1022', 22.75731581227262)
('1814', 22.64810376588463)
('2009', 22.64810376588463)
('2589', 22.64810376588463)
('2464', 22.432794420522814)
('1815', 22.32666765058107)
('2743', 22.01422789974592)
('2334', 21.91201553230037)
('2068', 21.810747925217026)
('1319', 21.710412039965398)
('2641', 21.710412039965398)
('2677', 21.710412039965398)
('2071', 21.610995076840705)
('2779', 21.34989198253522)
('1573', 21.301945939332374)
('2266', 21.19727068270608)
('2408', 21.037558026720227)
('1857', 21.033102630193113)
('2173', 20.939778684878576)
('1043', 20.536000817841135)
('1259', 20.52568696236854)
('2749', 20.49694428869583)
('1269', 20.482925893798537)
('1633', 20.476412200204074)
('2122', 20.39677533086883)
('2159', 20.39677533086883)
('1510', 20.391537601723105)
('1623', 20.36164405477959)
('1797', 20.293207005329585)
('1243', 20.19582018330236)
('2636', 20.174722476963673)
('2324', 20.121060406962606)
('1831', 20.05015275013158)
('2415', 19.881222112687123)
('1128', 19.585327686008952)
('1480', 19.585327686008952)
('2657', 19.480328756068317)
('2706', 19.257920522827625)
('2260', 19.119846764696312)
('2550', 18.924540705451133)
('3159', 18.848956626463906)
('2280', 18.699585398722732)
('1569', 18.55312406567018)
('1152', 18.364175904571717)
('1418', 18.336313609938657)
('2295', 18.19439172771669)
('1873', 18.185317226214128)
('2773', 18.125047373576695)
('1093', 18.007119721639043)
('2309', 17.613854523268202)
('1875', 17.537872529967178)
('2520', 17.526017824343576)
('1858', 17.50891316347813)
('2143', 17.439769455127603)
('2077', 17.42562471882735)
('2581', 17.3686916964419)
('2372', 17.22762789485436)
('1931', 17.127248509657917)
('1438', 17.125511380162003)
('1932', 16.900744656886687)
('2303', 16.892890099777066)
('3127', 16.789455247779497)
('2194', 16.713323860390723)
('1346', 16.707872092176036)
('1621', 16.609875239331647)
('1717', 16.576694803865713)
('1363', 16.570154991013204)
('2001', 16.542578204293452)
('3018', 16.302469480495912)
('2754', 16.233954316574636)
('2648', 16.216910118214173)
('1483', 16.174820310227783)
('2345', 16.019839151628812)
('1696', 16.007731490624593)
('1489', 15.988190180361528)
probabilistic algorithms especially those dealing with algebraic and symbolic manipulation some examples rabiin probabilistic algorithm on finite field siam waztch probabilistic testing of polynomial identities siam rabin m--------------

('2932', 96.44660439992529)
('2836', 90.9893216017278)
('1474', 74.7759852308748)
('3175', 71.60022375272892)
('2681', 67.04513460402941)
('2580', 59.88011581006217)
('2560', 53.09326115391351)
('2516', 51.56948953288993)
('1935', 42.41414789715554)
('2090', 41.88227586067818)
('2437', 39.655780267557695)
('1121', 33.72132983544208)
('2096', 32.666667356194274)
('3007', 31.960551044353394)
('2144', 29.854613953794686)
('2714', 29.391371308196845)
('1210', 29.18259104489385)
('2231', 28.430685468171703)
('1020', 27.95668532015864)
('2199', 27.92658979293828)
('2266', 27.915365747767837)
('1696', 27.902125414118533)
('2385', 27.723781110074945)
('1372', 27.650633068220394)
('2790', 27.461064841177745)
('2225', 26.721958418511598)
('1505', 26.670087961505498)
('1611', 26.529010404262685)
('2073', 26.484417659974167)
('2430', 26.446214723359326)
('1999', 26.0545797310565)
('2660', 26.026683862114993)
('1644', 25.898799724930264)
('2399', 25.724444968494353)
('1428', 25.55138449103916)
('1038', 25.362298413100294)
('2236', 25.3351022041616)
('2884', 25.196059001651847)
('2959', 25.139897217050454)
('2921', 24.882202696013017)
('1624', 24.849450295191538)
('1851', 24.635673489873813)
('2165', 24.431749996102575)
('1547', 24.333864170759878)
('1056', 24.2923788421605)
('1094', 24.2923788421605)
('1124', 24.2923788421605)
('1203', 24.2923788421605)
('1018', 24.168043140079018)
('1283', 24.168043140079018)
('1297', 24.168043140079018)
('1300', 24.168043140079018)
('1253', 24.131729152745365)
('1202', 24.044973731772163)
('1229', 24.044973731772163)
('2256', 23.993590324996855)
('1021', 23.923151370444394)
('1079', 23.923151370444394)
('1562', 23.923151370444394)
('2564', 23.923151370444394)
('2637', 23.923151370444394)
('2878', 23.860335506817027)
('1042', 23.802557197384722)
('1055', 23.802557197384722)
('2462', 23.802557197384722)
('1163', 23.699356519750502)
('1178', 23.68317273223428)
('1378', 23.68317273223428)
('1596', 23.68317273223428)
('2647', 23.627790995431532)
('1575', 23.564979863545407)
('1595', 23.541649632113987)
('2567', 23.45834447269814)
('2635', 23.447960839621835)
('2988', 23.421889156884784)
('1407', 23.332098259630648)
('1403', 23.289884899932048)
('2405', 23.26099172872574)
('1255', 23.249346720383194)
('1305', 23.235200635643523)
('1189', 23.217375064976306)
('2468', 23.103774530927993)
('2473', 22.99128025849153)
('1789', 22.915523174829442)
('1334', 22.869609110317942)
('1512', 22.80058773091125)
('1329', 22.769089109167737)
('2554', 22.709655270874904)
('1371', 22.6867994770241)
('1918', 22.6867994770241)
('2780', 22.682248364956752)
('2098', 22.662013278936477)
('1261', 22.63123254101991)
('2758', 22.55002164636637)
('2953', 22.486552972116495)
('1606', 22.338666875178)
('1842', 22.252934082728174)
('2234', 22.242781575909234)
('2535', 22.239076539317633)
('2432', 22.233483022755188)
fast algorithm for context-free language recognition or parsing--------------

('2476', 20.777585978054304)
('2112', 19.71694990752493)
('2794', 17.2574542270268)
('2836', 16.852685917547024)
('1527', 16.179452245007454)
('1309', 14.03964262705204)
('2739', 13.947968870710469)
('2030', 13.807977207949765)
('2492', 13.253008314907913)
('2811', 13.21222869569235)
('2215', 13.144647880705516)
('2980', 13.001629944958236)
('2110', 12.920921944939494)
('2786', 12.146550187712917)
('2310', 12.063616031203356)
('1350', 12.009804988634652)
('1519', 11.973294800479763)
('1162', 11.80235897755621)
('1768', 11.608941616421752)
('2754', 11.561764190662188)
('2084', 11.477502411705519)
('1272', 11.35562379436124)
('3132', 10.8211038170747)
('1399', 10.78694518436087)
('2402', 10.774532400466974)
('1012', 10.736706216751232)
('2439', 10.704270587652498)
('2195', 10.696689418028251)
('2581', 10.656261939753195)
('3198', 10.635464135333502)
('1035', 10.623171237141511)
('1315', 10.562590467520787)
('2301', 10.417904449359177)
('3138', 10.39260002644603)
('2423', 10.3010854799663)
('1962', 10.29841065826518)
('2061', 10.27220263446483)
('2733', 10.23531550436311)
('1818', 10.226134505263637)
('2421', 10.223597255696346)
('2194', 10.189468441486843)
('1184', 10.165601958593175)
('1589', 10.127201555893068)
('2703', 10.125452005301646)
('1264', 10.094239366657023)
('2246', 10.072854652804466)
('1265', 10.031573510249366)
('1988', 9.98122175026975)
('2644', 9.96807150720163)
('1470', 9.950120387025994)
('1855', 9.918713318364949)
('2994', 9.811257956009642)
('1152', 9.774155233368214)
('1590', 9.707711551153892)
('1483', 9.694078279406728)
('1455', 9.679227979469587)
('1216', 9.588853646376691)
('2059', 9.582499793560327)
('1307', 9.55821980012164)
('1488', 9.55628410806778)
('1287', 9.545440722557387)
('3056', 9.492894674165735)
('2698', 9.451140329961204)
('1700', 9.424574870728105)
('3158', 9.4183408685459)
('1454', 9.31760746980599)
('3113', 9.23453868920038)
('3196', 9.220165859007226)
('1650', 9.215583016925462)
('2771', 9.211526437534275)
('1145', 9.20217786843322)
('3034', 9.179775808803106)
('1999', 9.118638174736262)
('1413', 9.108038414182703)
('1588', 9.101630522991798)
('2484', 9.079468438551581)
('1259', 9.078305674052995)
('2643', 9.072037166160609)
('1856', 9.061013086831325)
('2906', 9.039315038435696)
('1665', 9.007697845220738)
('3135', 8.950781730260744)
('1255', 8.938351597849751)
('2986', 8.930485804792776)
('1612', 8.906537747513429)
('1166', 8.798978608011685)
('1554', 8.763736560269363)
('2514', 8.75106645192274)
('2078', 8.720784014450516)
('2267', 8.718937984754913)
('3100', 8.681031655735381)
('1747', 8.6449694185903)
('2050', 8.643898591312507)
('1975', 8.625667298799153)
('2702', 8.553874815324782)
('1257', 8.526850553066973)
('2971', 8.504324482876436)
('2900', 8.49824099986547)
('2265', 8.496178939837469)
('2368', 8.49278923332841)
articles describing the relationship between data types and concurrency e g what is the type of a process when is a synchronization attempt between two processes type correct in a message-passing system is there any notion of the types of messages i e any way to check that the sender of the message and the receiver are both treating the bit stream as some particular type--------------

('1996', 231.7941150361483)
('2743', 228.0557673062084)
('2677', 223.552857200611)
('1104', 202.17490132789317)
('2237', 200.959651411926)
('1296', 198.90250752242054)
('2026', 197.88964877462482)
('2238', 197.88964877462482)
('1005', 196.88705319831138)
('2613', 193.9393089216078)
('2442', 192.81943475475083)
('2968', 192.63618868084419)
('2486', 187.6234078562554)
('1022', 187.39290825383372)
('1321', 184.72066835119185)
('1778', 184.72066835119185)
('2814', 183.03407771497368)
('2022', 180.73342162572328)
('2422', 180.29373676181513)
('2935', 178.16774089721198)
('2239', 177.9536414186644)
('2578', 177.30584436479387)
('2763', 175.54209865521375)
('1872', 171.91906123106673)
('2394', 169.2153744580096)
('2122', 167.95526677141382)
('1636', 167.01305696694655)
('2533', 165.6865483864864)
('2429', 163.93146139469133)
('2549', 163.20889418232414)
('1213', 162.3828613843415)
('1903', 160.47697965783465)
('2508', 158.6146195743381)
('2057', 157.44840910067978)
('1101', 156.80881126757217)
('2861', 156.02821155054605)
('2553', 155.5698620407763)
('2265', 155.45601685543187)
('1495', 152.9657086589438)
('2123', 151.21576767307397)
('1418', 150.98859471676934)
('1619', 149.6854897527077)
('2328', 146.3385649477751)
('2539', 145.9780941228481)
('2048', 143.4708976192742)
('2735', 141.47541620100012)
('2798', 141.44505448285759)
('1330', 139.11682331336615)
('2573', 137.07900099973534)
('1138', 137.03476616776535)
('2941', 136.93738536675033)
('2411', 135.65530972405938)
('2900', 135.42578696187806)
('2077', 135.32047473185955)
('1135', 135.09167712009824)
('3186', 134.65202825954668)
('3031', 133.50107360009702)
('3125', 133.039913015656)
('2850', 132.2353447578738)
('2447', 131.81918788277963)
('2349', 131.6682326283165)
('1831', 127.88711176296366)
('1735', 125.66891404421757)
('2701', 125.50336865435008)
('2290', 125.20684629882788)
('3169', 125.11167475250465)
('2624', 124.91716994784831)
('1432', 123.8620951584112)
('1069', 123.05934929863848)
('2982', 117.0625804757553)
('1338', 116.55124198914815)
('3039', 115.81734270333321)
('2490', 115.5241592660631)
('2775', 115.1924518983824)
('2458', 115.17457521363562)
('2440', 112.79440996715357)
('2705', 112.5152830397401)
('1766', 112.2046973320661)
('1304', 111.20703297979591)
('1722', 109.91272052887253)
('2527', 106.31253322863724)
('1280', 105.17906874367911)
('1434', 104.26170700236597)
('1924', 103.48206741786305)
('2141', 101.98028742264269)
('1474', 100.74259241306447)
('3056', 100.57858271069547)
('2400', 98.83226609892226)
('1792', 97.99678013156273)
('2700', 97.71753317258393)
('1951', 97.69068645951238)
('2752', 95.87203891688453)
('2244', 93.86728898603309)
('2243', 93.03578970925932)
('2241', 92.2188923309883)
('2242', 92.2188923309883)
('2410', 91.74320070887148)
('2399', 91.44184355887216)
('1113', 90.99213627800337)
('1397', 90.90036972118554)
what is the type of a module i don t want the entire literature on abstract data types here but i m not sure how to phrase this to avoid it i m interested in questions about how one can check that a module matches contexts in which it is used --------------

('3057', 240.9846068438193)
('2729', 224.19465323157345)
('1588', 214.38762408968574)
('3059', 210.8142210735131)
('1012', 210.45067940686963)
('3088', 208.07606137935295)
('1166', 186.5430551193479)
('1974', 184.77750344011272)
('1727', 184.1855170396389)
('1378', 184.05818954117996)
('1575', 183.13963164044972)
('1371', 182.2614512539284)
('3028', 182.2467599550086)
('2448', 182.23019649302398)
('2993', 178.661478684613)
('1931', 177.00747424296407)
('1850', 175.36585625123712)
('1530', 174.26530616327278)
('1606', 173.6091117645156)
('2801', 171.33808824248814)
('2713', 167.69014689333855)
('2905', 167.4392972452128)
('1569', 164.6502320688071)
('1343', 164.05176305043372)
('1407', 163.09047258296664)
('1373', 163.00644921978946)
('2845', 162.93060510937786)
('3020', 162.62250723178943)
('2971', 161.12978153591544)
('2100', 160.76048105474746)
('2473', 160.7081678175726)
('2199', 159.9294574844714)
('2381', 159.16387162096544)
('1450', 156.73343767068252)
('1732', 155.9665550160849)
('1519', 155.6600439191121)
('1881', 154.5588206258501)
('1895', 154.5588206258501)
('1824', 152.2122363620938)
('2534', 151.98705619898854)
('1301', 151.2677745711827)
('2157', 150.9200421190141)
('2762', 150.90207849341613)
('1890', 150.87267060052537)
('3072', 150.76373564170729)
('2449', 150.70555812771602)
('2145', 149.39660639816896)
('1676', 149.37857146345937)
('1943', 148.2555281788312)
('2916', 146.88856031970164)
('2520', 145.09792709519115)
('1057', 144.41982395092435)
('2897', 144.317431475375)
('1582', 142.96381266101528)
('1574', 141.53686675911703)
('1190', 141.4812576573513)
('1579', 140.1381245265839)
('2642', 139.6671565673731)
('1584', 138.06959528569814)
('1580', 137.42197121310335)
('1585', 137.42197121310335)
('2375', 135.41972072062904)
('2915', 134.92074624089526)
('1062', 134.62668175384698)
('1821', 133.33885945043255)
('2039', 132.71102006355113)
('2657', 130.75041732741502)
('2219', 130.46424220406945)
('2731', 129.6925291459644)
('1674', 128.92597085017744)
('2820', 127.33714631635748)
('1159', 127.12252446493117)
('1583', 126.39770524777813)
('2177', 125.75604952533958)
('1764', 124.28646007425264)
('1581', 124.18386555962445)
('1622', 124.04379841974983)
('2666', 123.37941271283174)
('2392', 122.87531731725524)
('1400', 122.5305613430465)
('2568', 120.69852670449305)
('2395', 120.17167334782354)
('1165', 119.6310761900847)
('2051', 118.91306330357465)
('2536', 117.92507925175913)
('1164', 117.8958515703082)
('2337', 117.79238979749562)
('1181', 117.53415763134471)
('2756', 117.21882960242901)
('2968', 114.6301118919144)
('1563', 114.38931451590308)
('1055', 113.92733725719867)
('2705', 113.53038148684846)
('1281', 113.17290505433708)
('2564', 112.62014447539434)
('2637', 112.62014447539434)
('2486', 112.61096802886219)
('1473', 112.32533209402933)
('2031', 112.22699742288916)
('1735', 112.01564579479631)
what does type compatibility mean in languages that allow programmer defined types you might want to restrict this to extensible languages that allow definition of abstract data types or programmer-supplied definitions of operators like   --------------

('2651', 74.92210628972667)
('2940', 70.96918824936283)
('2265', 56.96141648673737)
('3105', 56.3449552336138)
('2956', 56.006234086947465)
('3103', 53.82366053821808)
('2957', 50.253883531742936)
('1861', 49.13924971205639)
('2958', 47.08854099231527)
('2470', 44.84139981911477)
('2078', 44.51669653155637)
('2931', 43.43519908044492)
('3031', 41.78145025430481)
('2254', 41.52266235486334)
('2705', 38.52770178448344)
('2941', 37.197923999730655)
('2939', 37.00918408169365)
('2082', 34.91450562114041)
('2785', 34.73987014113817)
('1835', 32.26778326271241)
('2406', 32.14349941405858)
('2699', 32.1210052086341)
('3101', 32.0534768091435)
('2937', 31.661338019878386)
('1703', 31.456804361197566)
('1783', 31.01332181135019)
('2527', 30.945944777957184)
('1470', 30.698521637491858)
('1902', 30.680276768568437)
('1678', 30.56976016709854)
('1002', 30.37329791131149)
('3142', 29.93261804772769)
('1210', 29.840662472086393)
('2717', 29.785716458655717)
('1589', 29.45496529928443)
('2051', 28.96858718229017)
('2002', 28.342450791659672)
('1426', 27.96651028763089)
('2201', 27.931057525707523)
('2305', 27.919040074710388)
('1262', 26.847800453954115)
('1923', 26.713619612728415)
('1282', 26.597144017102696)
('2906', 26.492321179345986)
('2341', 26.477052600870312)
('3185', 26.355736780476573)
('2815', 26.10872071355617)
('2684', 26.092056241750907)
('2084', 26.02524573122848)
('2898', 25.87138608085623)
('2794', 25.86531662411432)
('1213', 25.791033214248344)
('1098', 25.695620023706446)
('1112', 25.63470439948793)
('2843', 25.537821032842665)
('2138', 25.124180013588624)
('1469', 25.00804651712665)
('2886', 24.94194546412823)
('3198', 24.77351937511635)
('3171', 24.328569993088603)
('3066', 24.240097549236225)
('2264', 24.086909370586696)
('1459', 23.924018984014353)
('1911', 23.818180321925716)
('2603', 23.77229845473434)
('1989', 23.546825198621526)
('1379', 23.53987421700996)
('1162', 23.520904738865596)
('1390', 23.51579256034266)
('3071', 23.39677467007662)
('2810', 23.262040763987475)
('1869', 23.105503827317794)
('1625', 23.063115500101606)
('2558', 22.61009994870119)
('2289', 22.5850014862698)
('2314', 22.405140263642064)
('2919', 22.32818350025458)
('2722', 22.1622360184215)
('1200', 22.102087709152123)
('2873', 22.089583165672455)
('2389', 21.91607880267243)
('2106', 21.89628271408877)
('1852', 21.870185568582414)
('2178', 21.808022620114293)
('1398', 21.702238933587505)
('1366', 21.65425732974142)
('1588', 21.623730079523696)
('3002', 21.617116413309727)
('1602', 21.604207801790594)
('1474', 21.547579182367194)
('1693', 21.423730355480824)
('3097', 21.394616413230906)
('2887', 21.363320180676986)
('1457', 21.19418605175939)
('3150', 21.087034300150954)
('2299', 21.03401968330949)
('2081', 20.99574070134912)
('1614', 20.858083354517415)
('1309', 20.7258609038028)
('1035', 20.69690122745102)
list all articles dealing with data types in the following languages that are referenced frequently in papers on the above languages e g catch any languages with interesting type structures that i might have missed--------------

('2968', 121.20420335596097)
('1135', 120.75600140670682)
('2705', 116.63218682414305)
('2798', 111.17974544366083)
('1588', 108.88811614120954)
('1495', 107.75507658406549)
('2486', 103.96522052758289)
('2406', 103.81067750360418)
('2265', 101.24489508379658)
('2051', 99.64307166522626)
('2148', 95.73062450008375)
('2814', 94.29228204208451)
('2900', 93.85560848772866)
('1847', 93.23011646912376)
('3125', 92.8288090532696)
('2316', 92.46618026910834)
('1735', 91.8914703558288)
('2850', 90.18751459973929)
('2956', 89.70487217240289)
('2624', 89.31507135902218)
('2905', 89.16415647131731)
('1612', 87.60224487890143)
('1924', 85.01926415633906)
('1104', 84.57297447185907)
('1674', 83.6968899653403)
('2177', 83.26841901737146)
('1676', 83.19541277893822)
('1764', 81.10408391718668)
('2700', 80.82398362794422)
('2411', 77.34182093587164)
('1069', 75.91641763951831)
('1350', 75.67944388405958)
('3185', 74.8017549099146)
('3056', 74.64428525882518)
('1721', 73.39411455279756)
('1890', 73.24973282762645)
('2381', 73.06698347553258)
('1937', 72.79114154895339)
('2941', 72.68058488756601)
('1066', 72.56734792504446)
('1974', 72.31808851054146)
('2906', 72.27295653830278)
('1996', 71.92923505623149)
('2449', 71.88750357112009)
('2701', 71.73135440690822)
('2473', 71.64390567771146)
('1881', 70.95295356700305)
('2646', 70.4559376133331)
('1769', 70.346669737765)
('2442', 69.80084712254035)
('2157', 69.28250809264773)
('2141', 69.20178960210892)
('2743', 68.91516556318453)
('1457', 68.73406458871602)
('2714', 68.68471411774038)
('1138', 67.74883355726641)
('2631', 67.2068693539744)
('1397', 67.1263695700936)
('2915', 67.00781501367524)
('2536', 66.78591348377998)
('1931', 66.44031681818927)
('2677', 65.78546884046945)
('1463', 65.68917670557423)
('1280', 65.59590044753884)
('1654', 65.24737527846823)
('1722', 65.20401133003655)
('2692', 65.07673967572546)
('1098', 64.70758627530714)
('1636', 64.6367435079953)
('1164', 64.5570001280342)
('1824', 64.50182675063016)
('2323', 64.38917393337341)
('2392', 64.14772610701608)
('1728', 64.0616772305788)
('2402', 64.05197077003794)
('1434', 63.68295159649475)
('1886', 63.55654998614285)
('3059', 63.42454660849471)
('2834', 62.803857715384055)
('3066', 62.46553683555457)
('1638', 62.15344971845468)
('2627', 61.93737747933972)
('1906', 61.5658569471901)
('2657', 61.09900225173953)
('2916', 61.01152256163151)
('1236', 60.91391865493033)
('3039', 60.828784415166055)
('1530', 60.573341468273)
('2032', 60.52506221446504)
('1410', 60.50070338405638)
('2142', 60.46286357670306)
('1166', 60.396227471789736)
('2031', 60.19980712818732)
('1366', 60.059729848532925)
('2048', 59.944594559375936)
('1474', 59.913043930872384)
('2897', 59.89870791645713)
('2310', 59.75671941969839)
('1142', 59.70376178972661)
('2935', 59.490744706163746)
theory of distributed systems and databases subtopics of special interest include reliability and fault-tolerance in distributed systems atomicity distributed transactions synchronization algorithms resource allocation lower bounds and models for asynchronous parallel systems also theory of communicating processes and protocols p box 2158 yale station new haven conn 06520--------------

('2578', 94.1952640696607)
('3082', 87.953865434262)
('3043', 83.83899091452531)
('3137', 81.59280324601121)
('2849', 75.29287356073964)
('3148', 73.02536548266782)
('3128', 67.94875834943741)
('3141', 66.874526374428)
('2949', 65.02861635055794)
('1780', 56.46316303592676)
('2371', 51.63508572822578)
('2276', 51.32355085771383)
('2969', 50.55805763095502)
('2406', 50.195434503620824)
('2128', 47.45083575339498)
('1153', 47.006133107248075)
('1745', 45.91548866333203)
('2995', 45.42263442891671)
('2522', 43.45892698619913)
('2816', 42.75152037810158)
('2900', 41.64217773926032)
('1341', 39.549855966690366)
('1996', 38.84189019730525)
('2476', 37.06092121055566)
('1747', 36.61222295192128)
('2926', 36.16710736945832)
('2158', 35.38133076205856)
('3026', 35.12036954866032)
('2236', 35.070102474527104)
('2596', 34.97257503850477)
('1948', 34.81884667388084)
('2890', 34.24685720329264)
('1951', 33.942490346553875)
('3084', 33.806299358844036)
('1967', 33.51346625318025)
('2323', 32.792004362442256)
('2290', 32.59087852140979)
('2151', 31.839194450853206)
('2777', 31.656791484493453)
('2080', 31.50298126698222)
('2624', 30.84251507382934)
('3072', 30.551686441487686)
('2345', 30.089652752528462)
('1959', 29.893023966379324)
('2320', 29.635454434306933)
('2454', 29.01354268105223)
('2583', 28.87610326582877)
('2069', 28.681180042510114)
('2165', 28.528251498986215)
('2373', 27.865828664173932)
('1006', 27.534201074886738)
('3124', 27.107955850661217)
('2616', 27.04703780646561)
('2030', 26.81537495692915)
('2407', 26.36893744240301)
('2714', 26.311084785574522)
('1409', 26.11741100330409)
('1978', 26.06621373561285)
('2818', 26.048193735922172)
('1461', 25.990583972697507)
('2198', 25.733324606630575)
('1928', 25.662089550037212)
('2479', 25.601394483024084)
('3119', 25.49540818381117)
('1911', 25.393632447598698)
('3076', 25.383096686700377)
('2950', 25.307396176444307)
('2268', 25.27022587468402)
('3089', 25.02640974066828)
('2738', 24.89432178854044)
('2262', 24.6742352405013)
('2020', 24.659408317642875)
('2988', 24.616369060183423)
('2750', 24.597952856039043)
('2577', 24.475946083167692)
('3025', 24.460870896281577)
('1924', 24.305212911005484)
('2697', 24.124849717276167)
('2689', 24.119657133680967)
('2111', 24.068489926771388)
('1097', 24.052239471093184)
('2015', 23.963760210326534)
('2216', 23.94515747839171)
('2342', 23.70399373624204)
('1247', 23.631930727267836)
('1489', 23.564457513033435)
('3153', 23.548621647565238)
('2741', 23.53406088613073)
('2311', 23.509693150730264)
('1572', 23.499972695179807)
('2852', 23.495932382378165)
('1935', 23.39622743397598)
('3150', 23.38487995253628)
('2504', 23.37293825347894)
('3136', 23.28021022660394)
('2346', 23.051931596045062)
('3078', 23.00842303914071)
('2985', 22.96352659904665)
('1158', 22.88333725436767)
('2482', 22.843129563889484)
computer performance evaluation techniques using pattern recognition and clustering la 70803--------------

('2641', 19.87169277090654)
('2215', 16.78147178208431)
('2402', 16.158436362709836)
('2019', 16.036441126585537)
('2811', 14.58720779264124)
('1726', 13.520805084430197)
('2370', 13.293953358996985)
('2318', 13.21628661655034)
('1653', 13.109813719114365)
('2232', 12.896357403647398)
('2894', 12.383417498106834)
('2980', 12.242485833991223)
('2542', 11.880896017191265)
('3089', 11.672693359860382)
('2984', 11.52177290433519)
('2231', 11.431943801587673)
('2054', 11.35242880231671)
('3132', 11.24417908987684)
('2494', 10.95728717283272)
('2310', 10.813263281944886)
('2829', 10.73282292579615)
('2910', 10.427676483083374)
('2788', 10.336356771193735)
('2437', 10.316654207915954)
('2849', 10.12370472953649)
('2990', 10.039802591747534)
('1938', 10.034606841339855)
('3048', 10.026600822914881)
('3149', 10.016777462109774)
('2991', 9.867031175732848)
('3070', 9.712315840376911)
('1908', 9.474159715504596)
('2711', 9.450280744872277)
('2268', 9.396586452743916)
('1931', 9.380311170139008)
('3135', 9.090086717009079)
('3078', 9.011194447029526)
('3091', 8.98202572476432)
('2561', 8.929879262104985)
('2720', 8.85380163436661)
('2344', 8.849991343691467)
('2113', 8.640488953155527)
('2634', 8.265129285544266)
('2319', 8.185572014849264)
('2400', 8.157880052826462)
('2746', 8.128398426926339)
('3119', 8.049935460136659)
('1870', 8.034483386938698)
('1030', 8.011247522139122)
('2903', 7.976204152506513)
('2401', 7.956357632952641)
('1427', 7.933262370763784)
('2812', 7.915123434111356)
('1805', 7.915019168686965)
('2883', 7.905876570864226)
('3136', 7.899510884058682)
('2789', 7.857660073973427)
('1827', 7.75594274587677)
('2882', 7.720796039396286)
('1534', 7.545837692177811)
('1170', 7.49975573640278)
('2892', 7.427933136041599)
('2258', 7.3409013957774825)
('3013', 7.316211856628997)
('2571', 7.304890068774907)
('2862', 7.294047876250648)
('1792', 7.137484492886816)
('2375', 7.112885755888621)
('2716', 7.055451327771206)
('2902', 7.054726517810965)
('2451', 6.970917659112244)
('2575', 6.951184022847791)
('2528', 6.836338185711337)
('1543', 6.81788581784792)
('2535', 6.797849751690822)
('1915', 6.79712609837992)
('2942', 6.77631196614214)
('2452', 6.759480444658803)
('2798', 6.751981166568163)
('2951', 6.736478671222829)
('2545', 6.715417970736817)
('2287', 6.659747840262147)
('2529', 6.6593672998964015)
('1527', 6.580395427870635)
('1526', 6.564954816075249)
('1435', 6.4148966547698665)
('2871', 6.4051041245174325)
('2974', 6.3329946284866026)
('2669', 6.330634719260012)
('3072', 6.3284421109077424)
('2859', 6.217676279218685)
('2683', 6.206831660604736)
('2988', 6.172057142877188)
('3001', 6.069108691599523)
('1335', 6.064031985221548)
('2973', 6.012013391797481)
('1642', 5.977121941160562)
('2048', 5.9736041380589295)
('1399', 5.9684768118178955)
('1855', 5.902518722368447)
analysis and perception of shape by humans and computers shape descriptions shape recognition by computer two-dimensional shapes measures of circularity shape matching--------------

('2569', 137.7646787719329)
('3107', 113.6612142627743)
('2754', 110.79065070664413)
('2771', 100.58885161833905)
('2847', 98.94707143893254)
('3046', 94.10074182458122)
('3125', 92.66696608555648)
('3098', 91.9226066350667)
('2455', 81.61251111694713)
('2883', 77.65191876066325)
('2829', 77.43376579683198)
('2341', 54.1753633387305)
('1528', 17.938703126175866)
('2113', 17.91509117578446)
('3149', 16.942821185517737)
('1260', 14.183466665378333)
('1272', 13.663427115860193)
('1399', 13.47307884543073)
('1553', 12.516149680743851)
('2402', 12.219809347779638)
('3100', 12.046714988417602)
('2703', 11.86398818485241)
('2339', 11.422340346845381)
('1769', 10.743346465783066)
('2924', 10.662236518045388)
('2232', 10.562541358710455)
('2303', 10.392845893768197)
('1590', 10.15143706947432)
('1427', 10.149843250510063)
('2910', 10.124069208647894)
